sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
36.22,4.475533944849798,4.170533944849797,
36.24,4.459549050531159,4.154549050531158,
36.26,4.443564271301615,4.138564271301615,
36.28,4.427579607932377,4.122579607932376,
36.3,4.411595061254672,4.106595061254671,
36.32,4.3956106321607855,4.090610632160785,
36.34,4.379626321605218,4.074626321605217,
36.36,4.3636421306058235,4.058642130605823,
36.38,4.347658060244914,4.042658060244913,
36.4,4.331674111670532,4.026674111670531,
36.42,4.315690286097584,4.010690286097583,
36.44,4.299706584809165,3.994706584809165,
36.46,4.283723009157735,3.978723009157735,
36.48,4.267739560566515,3.9627395605665146,
36.5,4.251756240530731,3.9467562405307306,
36.52,4.235417573061194,3.930417573061194,
36.54,4.218990171427998,3.9139901714279977,
36.56,4.202752892049359,3.897752892049359,
36.58,4.1867665396412495,3.8817665396412493,
36.6,4.170784065165484,3.865784065165484,
36.62,4.154801805269925,3.849801805269925,
36.64,4.138819762439059,3.833819762439059,
36.66,4.122837939197949,3.817837939197949,
36.68,4.106856338110072,3.801856338110072,
36.7,4.09087496177797,3.7858749617779694,
36.72,4.074893812846304,3.769893812846304,
36.74,4.058912894001802,3.7539128940018016,
36.76,4.042932207973562,3.737932207973562,
36.78,4.026951757532444,3.721951757532444,
36.8,4.0109715454932156,3.7059715454932154,
36.82,3.994991574717742,3.689991574717742,
36.84,3.979011848113509,3.674011848113509,
36.86,3.963032368633095,3.6580323686330947,
36.88,3.9470531392784456,3.6420531392784454,
36.9,3.9310741630997414,3.6260741630997413,
36.92,3.9150954431968876,3.6100954431968875,
36.94,3.899116982720582,3.594116982720582,
36.96,3.883138784873296,3.5781387848732957,
36.98,3.8671608529104122,3.562160852910412,
37.0,3.8511831901412483,3.546183190141248,
37.02,3.835205799930233,3.5302057999302328,
37.04,3.8192286856981386,3.5142286856981384,
37.06,3.803251850922883,3.498251850922883,
37.08,3.7872752991412226,3.4822752991412225,
37.1,3.7712990339497785,3.4662990339497783,
37.12,3.755323059006254,3.4503230590062537,
37.14,3.7393473780307995,3.4343473780307994,
37.16,3.7233719948073616,3.4183719948073614,
37.18,3.707396913185046,3.402396913185046,
37.2,3.691422137079484,3.386422137079484,
37.22,3.6754476704743357,3.3704476704743356,
37.24,3.6594735174227133,3.354473517422713,
37.26,3.6434996820487684,3.3384996820487682,
37.28,3.62752616854916,3.32252616854916,
37.3,3.611552981194766,3.306552981194766,
37.32,3.5955801243322103,3.29058012433221,
37.34,3.5796076023856425,3.2746076023856423,
37.36,3.5636354198584432,3.258635419858443,
37.38,3.547663581334977,3.242663581334977,
37.4,3.531692091482444,3.2266920914824437,
37.42,3.515720955052748,3.210720955052748,
37.44,3.499750176884443,3.1947501768844426,
37.46,3.483779761904681,3.1787797619046807,
37.48,3.46780971513127,3.16280971513127,
37.5,3.451840041674773,3.146840041674773,
37.52,3.435870746740629,3.1308707467406287,
37.54,3.4199018356313937,3.1149018356313936,
37.56,3.403933313749001,3.0989333137490007,
37.58,3.38796518659708,3.0829651865970797,
37.6,3.371997459783379,3.0669974597833787,
37.62,3.3560301390222413,3.051030139022241,
37.64,3.3400632301371114,3.035063230137111,
37.66,3.324096739063195,3.019096739063195,
37.68,3.3081306718501056,3.0031306718501054,
37.7,3.2921650346646554,2.987165034664655,
37.72,3.2761998337937155,2.9711998337937153,
37.74,3.260235075647094,2.955235075647094,
37.76,3.2442707667606276,2.9392707667606275,
37.78,3.228306913799212,2.923306913799212,
37.8,3.2123435235600697,2.9073435235600695,
37.82,3.1963806029759785,2.8913806029759783,
37.84,3.18041815911872,2.87541815911872,
37.86,3.164456202844548,2.859456202844548,
37.88,3.148494740602111,2.843494740602111,
37.9,3.1325337730184017,2.8275337730184016,
37.92,3.116573302048827,2.811573302048827,
37.94,3.1006133359194994,2.7956133359194992,
37.96,3.0846538826908794,2.779653882690879,
37.98,3.0686949503653396,2.7636949503653394,
38.0,3.0527365471123464,2.7477365471123463,
38.02,3.0367786812728017,2.7317786812728015,
38.04,3.020821361363562,2.715821361363562,
38.06,3.0048645960821085,2.6998645960821084,
38.08,2.9889083943113484,2.683908394311348,
38.1,2.9729527651245773,2.667952765124577,
38.12,2.9569977177905895,2.6519977177905893,
38.14,2.9410432617789724,2.636043261778972,
38.16,2.92508940676557,2.62008940676557,
38.18,2.9091361626380827,2.6041361626380826,
38.2,2.8931835395019387,2.5881835395019386,
38.22,2.8772315476862818,2.5722315476862816,
38.24,2.861280197750175,2.556280197750175,
38.26,2.8453295004890458,2.5403295004890456,
38.28,2.8293794669413015,2.5243794669413013,
38.3,2.813430108395225,2.508430108395225,
38.32,2.797481436396012,2.492481436396012,
38.34,2.7815334627531785,2.4765334627531783,
38.36,2.7655861995481197,2.4605861995481195,
38.38,2.749639659141927,2.444639659141927,
38.4,2.7336938541835996,2.4286938541835994,
38.42,2.7177487976183583,2.412748797618358,
38.44,2.701804502696454,2.3968045026964537,
38.46,2.6858609829820748,2.3808609829820746,
38.48,2.669918252362784,2.364918252362784,
38.5,2.653976325059112,2.348976325059112,
38.52,2.6380352156346367,2.3330352156346366,
38.54,2.622094939006325,2.3170949390063247,
38.56,2.606155510455298,2.3011555104552976,
38.58,2.5902169456380215,2.2852169456380214,
38.6,2.5742792605978106,2.2692792605978105,
38.62,2.5583424717769065,2.2533424717769064,
38.64,2.542406596028845,2.237406596028845,
38.66,2.526471650631428,2.221471650631428,
38.68,2.5105376533000716,2.2055376533000715,
38.7,2.494604622201769,2.189604622201769,
38.72,2.4786725647763164,2.173672564776316,
38.74,2.46274144109512,2.1577414410951197,
38.76,2.4468112558997372,2.141811255899737,
38.78,2.4308820779203306,2.1258820779203305,
38.8,2.4149539536987206,2.1099539536987204,
38.82,2.3990269042238705,2.0940269042238704,
38.84,2.3831009510444625,2.0781009510444624,
38.86,2.367176116287561,2.062176116287561,
38.88,2.3512524226781086,2.0462524226781085,
38.9,2.335329893559215,2.0303298935592147,
38.92,2.319408552913237,2.014408552913237,
38.94,2.303488425383785,1.9984884253837847,
38.96,2.2875695362985664,1.9825695362985662,
38.98,2.27165191169325,1.96665191169325,
39.0,2.255735578336281,1.950735578336281,
39.02,2.239820563754793,1.9348205637547928,
39.04,2.2239068962615662,1.918906896261566,
39.06,2.207994604983179,1.9029946049831787,
39.08,2.1920837198893977,1.8870837198893977,
39.1,2.176174271823738,1.8711742718237379,
39.12,2.1602662925355385,1.8552662925355385,
39.14,2.14435979086773,1.8393597908677302,
39.16,2.128454697573095,1.823454697573095,
39.18,2.112551025462904,1.8075510254629041,
39.2,2.0966488171792763,1.7916488171792764,
39.22,2.080748214280341,1.775748214280341,
39.24,2.064849272523116,1.7598492725231158,
39.26,2.0489519915856333,1.7439519915856334,
39.28,2.0330562924729016,1.7280562924729017,
39.3,2.0171621969685183,1.7121621969685183,
39.32,2.0012697129537145,1.6962697129537145,
39.34,1.9853785983434307,1.6803785983434307,
39.36,1.9694887701568449,1.664488770156845,
39.38,1.9536002186527355,1.6486002186527355,
39.4,1.9377129347719075,1.6327129347719076,
39.42,1.921826910165712,1.616826910165712,
39.44,1.9059421372260743,1.6009421372260744,
39.46,1.8900586091169287,1.5850586091169288,
39.48,1.8741763198073615,1.5691763198073616,
39.5,1.858295264106282,1.553295264106282,
39.52,1.842415437698981,1.537415437698981,
39.54,1.8265368371855137,1.5215368371855138,
39.56,1.8106594601211305,1.5056594601211306,
39.58,1.7947833050587876,1.4897833050587876,
39.6,1.7789083715939324,1.4739083715939325,
39.62,1.7630346604117137,1.4580346604117138,
39.64,1.7471623809361694,1.4421623809361694,
39.66,1.7312920671416934,1.4262920671416934,
39.68,1.7154237923369786,1.4104237923369787,
39.7,1.699557609254232,1.394557609254232,
39.72,1.6836935727339728,1.3786935727339729,
39.74,1.6678317398245972,1.3628317398245973,
39.76,1.6519721698877223,1.3469721698877224,
39.78,1.636114924709422,1.331114924709422,
39.8,1.6202600686180546,1.3152600686180547,
39.82,1.6044076686089404,1.2994076686089404,
39.84,1.588557794476425,1.2835577944764252,
39.86,1.5727105189538877,1.2677105189538878,
39.88,1.556865917862085,1.251865917862085,
39.9,1.5410240702666564,1.2360240702666565,
39.92,1.525185058645248,1.220185058645248,
39.94,1.5093489690650546,1.2043489690650546,
39.96,1.493515891371478,1.1885158913714782,4
39.98,1.4776859193888119,1.172685919388812,4
40.0,1.4618591511337233,1.1568591511337234,4
40.02,1.4460356890426016,1.1410356890426017,4
40.04,1.430215640213768,1.125215640213768,4
40.06,1.414399116665691,1.1093991166656911,4
40.08,1.398586235612523,1.093586235612523,4
40.1,1.382777119758143,1.0777771197581432,4
40.12,1.366971897610409,1.061971897610409,4
40.14,1.3511707038170147,1.0461707038170147,4
40.16,1.3353736795248896,1.0303736795248897,4
40.18,1.3195809727648689,1.014580972764869,4
40.2,1.3037927388639787,0.9987927388639788,4
40.22,1.288009140887388,0.983009140887388,4
40.24,1.2722303501127235,0.9672303501127235,4
40.26,1.256456546539458,0.951456546539458,4
40.28,1.2406879194364098,0.9356879194364098,4
40.3,1.224924667930709,0.9199246679307092,4
40.32,1.2091670016419074,0.9041670016419074,4
40.34,1.1934151413652818,0.8884151413652819,4
40.36,1.177669319808831,0.8726693198088311,4
40.38,1.1619297823888741,0.8569297823888742,4
40.4,1.1461967880897581,0.8411967880897582,4
40.42,1.130470752480794,0.825470752480794,4
40.44,1.1147530320023131,0.8097530320023132,4
40.46,1.0990441959993094,0.7940441959993094,4
40.48,1.0833446249955205,0.7783446249955206,4
40.5,1.0676547218633008,0.7626547218633009,4
40.52,1.0519749134549838,0.7469749134549839,4
40.54,1.0363056523774736,0.7313056523774737,4
40.56,1.0206474189246773,0.7156474189246773,4
40.58,1.0050007231842695,0.7000007231842695,4
40.6,0.989366107337123,0.684366107337123,4
40.62,0.973744148169936,0.6687441481699361,4
40.64,0.958135459824108,0.6531354598241079,4
40.66,0.9425406968068362,0.6375406968068362,4
40.68,0.9269605572934143,0.6219605572934144,4
40.7,0.9113957867537714,0.6063957867537715,4
40.72,0.8958471819400801,0.59084718194008,4
40.74,0.8803155952774133,0.5753155952774134,4
40.76,0.8648019397047576,0.5598019397047576,4
40.78,0.8493071940200271,0.544307194020027,4
40.8,0.8338324087901077,0.5288324087901077,4
40.82,0.8183787128950113,0.5133787128950114,4
40.84,0.8029473207852736,0.4979473207852736,4
40.86,0.7875395405423368,0.4825395405423367,4
40.88,0.7721567828447887,0.4671567828447887,4
40.9,0.7568005709581136,0.45180057095811366,4
40.92,0.7414725518825278,0.43647255188252787,4
40.94,0.7261745088138449,0.421174508813845,4
40.96,0.7109083750948294,0.40590837509482935,4
40.98,0.6956762498620284,0.39067624986202837,4
41.0,0.6804804156238538,0.37548041562385376,4
41.02,0.6653230973905905,0.3603230973905905,4
41.04,0.650206215438249,0.345206215438249,4
41.06,0.6351326069010115,0.3301326069010115,4
41.08,0.6201054274753798,0.3151054274753798,4
41.1,0.6051281361010594,0.30012813610105943,4
41.12,0.5902045307340915,0.2852045307340915,4
41.14,0.5753387890435656,0.2703387890435656,4
41.16,0.5605355147877513,0.25553551478775133,4
41.18,0.5457997907472925,0.24079979074729246,4
41.2,0.5311372392351954,0.2261372392351954,4
41.22,0.5165540913652346,0.21155409136523456,4
41.24,0.5020572664458818,0.19705726644588178,4
41.26,0.48765446307528015,0.18265446307528016,4
41.28,0.4733542637439025,0.1683542637439025,4
41.3,0.4591662550024897,0.1541662550024897,4
41.32,0.44510116551482914,0.14010116551482915,4
41.34,0.4311710245754916,0.12617102457549162,4
41.36,0.417389343905046,0.112389343905046,4
41.38,0.4037713257013874,0.0987713257013874,4
41.4,0.3903340999618239,0.08533409996182388,4
41.42,0.3770969939001519,0.07209699390015188,4
41.44,0.36408183572548114,0.05908183572548113,4
41.46,0.35131329391742355,0.046313293917423545,4
41.48,0.3388192511386559,0.0338192511386559,4
41.5,0.3266312086778978,0.021631208677897792,4
41.52,0.31478471230951627,0.00978471230951626,4
41.54,0.3033197830777988,-0.0016802169222012303,4
41.56,0.2922813261057097,-0.01271867389429028,4
41.58,0.2817194765276975,-0.023280523472302486,4
41.6,0.27168982388219814,-0.03331017611780186,4
41.62,0.2622534354940239,-0.042746564505976095,4
41.64,0.25347657788614236,-0.051523422113857645,4
41.66,0.24543001798169897,-0.059569982018301035,4
41.68,0.23818778095716395,-0.06681221904283606,4
41.7,0.23182526037788645,-0.07317473962211356,4
41.72,0.22641663097579295,-0.07858336902420705,4
41.74,0.22203161328233167,-0.08296838671766833,4
41.76,0.2187317784233878,-0.0862682215766122,4
41.78,0.21656673698639803,-0.08843326301360198,4
41.8,0.21557068290189318,-0.08942931709810682,4
41.82,0.2157598066503969,-0.0892401933496031,4
41.84,0.21713101134112558,-0.08786898865887442,4
41.86,0.21966216125541113,-0.08533783874458888,4
41.88,0.22331381768701986,-0.08168618231298015,4
41.9,0.2280321563588788,-0.0769678436411212,4
41.92,0.23375259266708445,-0.07124740733291555,4
41.94,0.2404036021041733,-0.0645963978958267,4
41.96,0.2479102989226479,-0.057089701077352104,4
41.98,0.2561974781303376,-0.0488025218696624,4
42.0,0.26365041655010585,-0.04134958344989416,4
42.02,0.25201804484856777,-0.05298195515143224,4
42.04,0.2405231722879626,-0.0644768277120374,4
42.06,0.2309582014228111,-0.07404179857718891,4
42.08,0.223570968867338,-0.08142903113266202,4
42.1,0.2185823834505521,-0.08641761654944792,4
42.12,0.21615857953917472,-0.08884142046082528,4
42.14,0.21638576103960167,-0.08861423896039834,4
42.16,0.21925568766124706,-0.08574431233875295,4
42.18,0.22466710591840058,-0.08033289408159942,4
42.2,0.23244258067427873,-0.07255741932572128,4
42.22,0.2423546802892628,-0.06264531971073721,4
42.24,0.25415353966555376,-0.050846460334446245,4
42.26,0.2675896958213669,-0.03741030417863313,4
42.28,0.2824295696520445,-0.022570430347955486,4
42.3,0.29846385247920815,-0.00653614752079186,4
42.32,0.3155104967801399,0.010510496780139919,4
42.34,0.33341426010144304,0.02841426010144303,4
42.36,0.3520443963740348,0.04704439637403478,4
42.38,0.37129158099336446,0.06629158099336445,4
42.4,0.3910647160427096,0.08606471604270959,4
42.42,0.41128795152473213,0.10628795152473212,4
42.44,0.43189806543219794,0.12689806543219795,4
42.46,0.45284223709540244,0.14784223709540245,4
42.48,0.4740761936544432,0.1690761936544432,4
42.5,0.49556268624768923,0.19056268624768924,4
42.52,0.5172702461296191,0.21227024612961914,4
42.54,0.5391721728537032,0.23417217285370323,4
42.56,0.5612457120971192,0.25624571209711916,4
42.58,0.5834713871595071,0.2784713871595071,4
42.6,0.6058324544287026,0.3008324544287026,4
42.62,0.6283144586615784,0.32331445866157843,4
42.64,0.6509048686299035,0.3459048686299035,4
42.66,0.6735927775502378,0.36859277755023784,4
42.68,0.6963686558486233,0.3913686558486233,4
42.7,0.7192241463186605,0.41422414631866045,4
42.72,0.742151893729319,0.43715189372931906,4
42.74,0.7651454025236383,0.4601454025236382,4
42.76,0.7881989175068205,0.48319891750682054,4
42.78,0.8113073234191934,0.5063073234191935,4
42.8,0.8344660600810094,0.5294660600810095,4
42.82,0.8576710504263669,0.552671050426367,4
42.84,0.8809186392457763,0.5759186392457762,4
42.86,0.9042055408592786,0.5992055408592787,4
42.88,0.9275287942643242,0.6225287942643243,4
42.9,0.9508857245626617,0.6458857245626617,4
42.92,0.9742739096801994,0.6692739096801994,4
42.94,0.9976911515638566,0.6926911515638565,4
42.96,1.021135451178212,0.7161354511782121,4
42.98,1.0446049867370282,0.7396049867370282,4
43.0,1.06809809469806,0.7630980946980601,4
43.02,1.091613253125035,0.7866132531250352,4
43.04,1.1151490670836954,0.8101490670836955,4
43.06,1.1387042557907092,0.8337042557907093,4
43.08,1.162277641277211,0.857277641277211,4
43.1,1.185868138364808,0.880868138364808,4
43.12,1.209474745781619,0.9044747457816191,4
43.14,1.2330965382714605,0.9280965382714605,4
43.16,1.2567326595698112,0.9517326595698112,4
43.18,1.2803823161386592,0.9753823161386592,4
43.2,1.3040447715667658,0.9990447715667659,4
43.22,1.3277193415550772,1.0227193415550773,4
43.24,1.3514053894176639,1.046405389417664,4
43.26,1.3751023220377405,1.0701023220377406,4
43.28,1.3988095862264098,1.09380958622641,4
43.3,1.422526665438304,1.117526665438304,4
43.32,1.4462530768043285,1.1412530768043285,4
43.34,1.469988368446422,1.164988368446422,4
43.36,1.4937321170438753,1.1887321170438754,4
43.38,1.5174839256241912,1.2124839256241913,4
43.4,1.541243421554833,1.236243421554833,4
43.42,1.5650102547150164,1.2600102547150165,4
43.44,1.5887840958289583,1.2837840958289584,4
43.46,1.6125646349445275,1.3075646349445276,4
43.48,1.6363515800424198,1.3313515800424198,4
43.5,1.6601446557633819,1.355144655763382,4
43.52,1.6839436022417518,1.3789436022417518,4
43.54,1.7077481740353155,1.4027481740353156,4
43.56,1.7315581391422663,1.4265581391422664,4
43.58,1.7553732780971332,1.4503732780971332,4
43.6,1.7791933831385511,1.4741933831385512,4
43.62,1.8030182574420357,1.4980182574420358,4
43.64,1.826847714412308,1.5218477144123082,
43.66,1.850681577029516,1.545681577029516,
43.68,1.8745196772448829,1.569519677244883,
43.7,1.8983618554213784,1.5933618554213784,
43.72,1.9222079598155706,1.6172079598155706,
43.74,1.946057846097242,1.641057846097242,
43.76,1.9699113769034675,1.6649113769034676,
43.78,1.9937684214245304,1.6887684214245304,
43.8,2.0176288550187795,1.7126288550187796,
43.82,2.0414925588544275,1.7364925588544275,
43.84,2.0653594195757803,1.7603594195757803,
43.86,2.0892293289922987,1.7842293289922988,
43.88,2.113102183788487,1.8081021837884872,
43.9,2.136977885253033,1.831977885253033,
43.92,2.1608563390258637,1.8558563390258638,
43.94,2.1847374548615126,1.8797374548615127,
43.96,2.2086211464078924,1.9036211464078923,
43.98,2.232507330999001,1.927507330999001,
44.0,2.2563959294608043,1.951395929460804,
44.02,2.280286865929186,1.9752868659291858,
44.04,2.3041800676791273,1.9991800676791271,
44.06,2.3280754649644106,2.0230754649644105,
44.08,2.3519729908669333,2.046972990866933,
44.1,2.37587258115512,2.0708725811551196,
44.12,2.399774174150687,2.094774174150687,
44.14,2.423677710603332,2.1186777106033317,
44.16,2.4475831335725844,2.1425831335725842,
44.18,2.4714903883166155,2.1664903883166153,
44.2,2.4953994221872944,2.190399422187294,
44.22,2.51931018453122,2.21431018453122,
44.24,2.543222626596353,2.238222626596353,
44.26,2.567136701443721,2.262136701443721,
44.28,2.5910523638641307,2.2860523638641306,
44.3,2.614969570299291,2.3099695702992906,
44.32,2.6388882787673045,2.3338882787673043,
44.34,2.6628084487920893,2.357808448792089,
44.36,2.6867300413365593,2.381730041336559,
44.38,2.7106530187394036,2.4056530187394034,
44.4,2.7345773446550217,2.4295773446550215,
44.42,2.7585029839967254,2.4535029839967253,
44.44,2.7824299028827277,2.4774299028827276,
44.46,2.8063580685849705,2.5013580685849703,
44.48,2.8302874494804837,2.5252874494804836,
44.5,2.854218015005222,2.5492180150052217,
44.52,2.8781497356101595,2.5731497356101594,
44.54,2.9020825827195353,2.597082582719535,
44.56,2.9260165286912136,2.6210165286912135,
44.58,2.9499515467788737,2.6449515467788736,
44.6,2.9738876110960994,2.6688876110960993,
44.62,2.9978246965820734,2.6928246965820732,
44.64,3.0217627789690575,2.7167627789690574,
44.66,3.045701834751233,2.7407018347512326,
44.68,3.0696418411550974,2.7646418411550973,
44.7,3.0935827761112096,2.7885827761112094,
44.72,3.1175246182271956,2.8125246182271955,
44.74,3.1414673467620453,2.836467346762045,
44.76,3.1654109416014964,2.8604109416014962,
44.78,3.1893553832346204,2.8843553832346203,
44.8,3.2133006527313346,2.9083006527313344,
44.82,3.2372467317210263,2.932246731721026,
44.84,3.2611936023720074,2.9561936023720072,
44.86,3.285141247371958,2.9801412473719577,
44.88,3.3090896499091498,3.0040896499091496,
44.9,3.333038793654515,3.028038793654515,
44.92,3.3569886627444725,3.0519886627444723,
44.94,3.380939241764433,3.075939241764433,
44.96,3.4048905157331113,3.099890515733111,
44.98,3.4288424700873437,3.1238424700873435,
45.0,3.452795090667691,3.147795090667691,
45.02,3.4767483637045116,3.1717483637045114,
45.04,3.500702275804656,3.195702275804656,
45.06,3.5246568139387184,3.2196568139387183,
45.08,3.548611965428753,3.243611965428753,
45.1,3.57256771793657,3.26756771793657,
45.12,3.5965240594523578,3.2915240594523576,
45.14,3.6204809782839242,3.315480978283924,
45.16,3.644438463046195,3.3394384630461946,
45.18,3.668396502651288,3.363396502651288,
45.2,3.692355086298814,3.3873550862988138,
45.22,3.7163142034666556,3.4113142034666555,
45.24,3.740273843902097,3.4352738439020967,
45.26,3.7642339976132027,3.4592339976132025,
45.28,3.788194654860664,3.483194654860664,
45.3,3.8121558061497782,3.507155806149778,
45.32,3.8361174422229256,3.5311174422229255,
45.34,3.8600795540521227,3.5550795540521225,
45.36,3.8840421328320183,3.579042132832018,
45.38,3.9080051699730687,3.6030051699730685,
45.4,3.931968657094933,3.626968657094933,
45.42,3.9559325860202073,3.650932586020207,
45.44,3.979896948768258,3.6748969487682577,
45.46,4.003861737549399,3.698861737549399,
45.48,4.027826944759185,3.7228269447591846,
45.5,4.051792562972961,3.7467925629729613,
45.52,4.075758584940565,3.7707585849405647,
45.54,4.0997250035812405,3.7947250035812403,
45.56,4.1233810421647155,3.8183810421647153,
45.58,4.146904266086076,3.841904266086076,
45.6,4.17042785423558,3.86542785423558,
45.62,4.194042704381422,3.889042704381422,
45.64,4.2179730245613545,3.9129730245613543,
45.66,4.241941662469769,3.9369416624697684,
45.68,4.265910652202793,3.960910652202793,
45.7,4.289879987864049,3.984879987864049,
45.72,4.313849663687218,4.008849663687218,
45.74,4.337819674034596,4.032819674034595,
45.76,4.361790013389995,4.056790013389994,
45.78,4.385760676357405,4.0807606763574045,
45.8,4.409731657661941,4.10473165766194,
45.82,4.43370295213887,4.12870295213887,
45.84,4.457674554736356,4.152674554736356,
45.86,4.4816464605092134,4.176646460509213,
45.88,4.505618664619293,4.2006186646192925,
45.9,4.529591162329784,4.224591162329784,
45.92,4.553563949003469,4.248563949003469,
45.94,4.5775370201006425,4.272537020100642,
45.96,4.601510371175779,4.296510371175779,
45.98,4.625039929776526,4.3200399297765255,
46.0,4.64856975102165,4.34356975102165,
46.02,4.6721278077717,4.367127807771699,
46.04,4.695993978895189,4.390993978895189,
46.06,4.7199686530007305,4.41496865300073,
46.08,4.743943582477169,4.438943582477169,
46.1,4.767918763471955,4.462918763471954,
46.12,4.79189419220888,4.486894192208879,
46.14,4.815869864989083,4.510869864989083,
46.16,4.839845778184088,4.534845778184088,
46.18,4.863821928239697,4.558821928239697,
46.2,4.887798311669641,4.582798311669641,
46.22,4.911774925056957,4.606774925056956,
46.24,4.93575176504996,4.6307517650499594,
46.26,4.959728828362177,4.654728828362177,
46.28,4.983706111770255,4.678706111770254,
46.3,5.007683612112705,4.702683612112704,
46.32,5.031661326288282,4.726661326288282,
46.34,5.055639251254082,4.750639251254081,
46.36,5.079617384025423,4.774617384025422,
46.38,5.103595721673542,4.798595721673541,
46.4,5.127574261324315,4.8225742613243145,
46.42,5.151553000156885,4.846553000156884,
46.44,5.175531935402701,4.870531935402701,
46.46,5.19951106434447,4.89451106434447,
46.48,5.223490384314612,4.9184903843146115,
46.5,5.247469892694173,4.942469892694173,
46.52,5.271449586912054,4.966449586912053,
46.54,5.295429464443575,4.990429464443574,
46.56,5.319409522809676,5.014409522809675,
46.58,5.343389759575659,5.038389759575659,
46.6,5.367370172350393,5.062370172350392,
46.62,5.391350758785198,5.086350758785198,
46.64,5.415331516573078,5.110331516573077,
46.66,5.439312443447658,5.134312443447658,
46.68,5.463293537182325,5.158293537182324,
46.7,5.487274795589402,5.182274795589401,
46.72,5.511256216519229,5.206256216519228,
46.74,5.535237797859446,5.230237797859445,
46.76,5.559219537534083,5.254219537534082,
46.78,5.583201433502852,5.2782014335028515,
46.8,5.607183483760335,5.302183483760334,
46.82,5.631165686335293,5.326165686335292,
46.84,5.655148039289872,5.350148039289872,
46.86,5.679130540718977,5.374130540718976,
46.88,5.703113188749526,5.398113188749526,
46.9,5.727095981539798,5.4220959815397975,
46.92,5.7510789172788055,5.446078917278805,
46.94,5.7750619941855925,5.470061994185592,
46.96,5.799045210508708,5.494045210508707,
46.98,5.823028564525492,5.518028564525491,
47.0,5.847012054541574,5.542012054541574,
47.02,5.870995678890257,5.565995678890256,
47.04,5.894979435931933,5.589979435931933,
47.06,5.9189633240535935,5.613963324053593,
47.08,5.942947341668233,5.637947341668232,
47.1,5.966931487214372,5.661931487214371,
47.12,5.990915759155517,5.685915759155517,
47.14,6.0149001559796815,5.709900155979681,
47.16,6.03888467619888,5.73388467619888,
47.18,6.062869318348681,5.75786931834868,
47.2,6.086854080987714,5.7818540809877135,
47.22,6.110838962697223,5.805838962697222,
47.24,6.134823962080661,5.829823962080661,
47.26,6.1588090777632045,5.853809077763204,
47.28,6.182794308391368,5.877794308391367,
47.3,6.206779652632574,5.901779652632573,
47.32,6.230765109174765,5.9257651091747645,
47.34,6.254750676725998,5.949750676725998,
47.36,6.278736354014068,5.9737363540140676,
47.38,6.302722139786132,5.997722139786132,
47.4,6.326708032808326,6.021708032808325,
47.42,6.350694031865449,6.045694031865448,
47.44,6.374680135760555,6.069680135760555,
47.46,6.398666343314669,6.093666343314668,
47.48,6.422652653366389,6.117652653366388,
47.5,6.446639064771634,6.141639064771633,
47.52,6.470625576403246,6.1656255764032455,
47.54,6.494612187150727,6.189612187150726,
47.56,6.518598895919929,6.213598895919929,
47.58,6.542585701632735,6.237585701632734,
47.6,6.566572603226782,6.2615726032267816,
47.62,6.590559599655158,6.285559599655158,
47.64,6.6145466898861525,6.309546689886152,
47.66,6.638533872902947,6.3335338729029464,
47.68,6.6625211477033615,6.357521147703361,
47.7,6.686508513299609,6.381508513299608,
47.72,6.710495968717995,6.405495968717994,
47.74,6.734483512998726,6.429483512998726,
47.76,6.75847114519561,6.45347114519561,
47.78,6.782458864375852,6.477458864375851,
47.8,6.806446669619781,6.501446669619781,
47.82,6.830434560020667,6.525434560020666,
47.84,6.854422534684459,6.549422534684458,
47.86,6.878410592729563,6.573410592729562,
47.88,6.902398733286656,6.5973987332866555,
47.9,6.926386955498443,6.621386955498442,
47.92,6.950375258519476,6.645375258519476,
47.94,6.97436364151591,6.669363641515909,
47.96,6.998352103665362,6.693352103665362,
47.98,7.0223406441566505,6.71734064415665,
48.0,7.040465555733124,6.735465555733123,
48.02,7.030338105506436,6.725338105506435,
48.04,7.014346989660723,6.709346989660722,
48.06,6.998355914932461,6.69335591493246,
48.08,6.982364881604173,6.677364881604173,
48.1,6.966373889960924,6.661373889960924,
48.12,6.950382940290463,6.645382940290462,
48.14,6.93439203288314,6.629392032883139,
48.16,6.91840116803202,6.613401168032019,
48.18,6.902410346032874,6.5974103460328735,
48.2,6.886419567184213,6.581419567184213,
48.22,6.870428831787351,6.565428831787351,
48.24,6.854438140146367,6.549438140146367,
48.26,6.838447492568238,6.5334474925682375,
48.28,6.822456889362766,6.517456889362766,
48.3,6.8064663308427065,6.501466330842706,
48.32,6.790475817323732,6.4854758173237315,
48.34,6.774485349124509,6.469485349124509,
48.36,6.758494926566722,6.453494926566721,
48.38,6.742504549975079,6.4375045499750785,
48.4,6.726514219677419,6.421514219677419,
48.42,6.71052393600465,6.405523936004649,
48.44,6.6945336992909015,6.389533699290901,
48.46,6.678543509873454,6.373543509873453,
48.48,6.662553368092848,6.357553368092847,
48.5,6.646563274292885,6.341563274292884,
48.52,6.630573228820698,6.325573228820698,
48.54,6.614583232026772,6.309583232026771,
48.56,6.5985932842649815,6.293593284264981,
48.58,6.582603385892643,6.277603385892642,
48.6,6.566613537270542,6.2616135372705415,
48.62,6.55062373876301,6.245623738763009,
