episode_id,candidate_id,robot_v,robot_w,lidar_front_min,lidar_left_min,lidar_right_min,traj_v,traj_w,traj_duration,traj_length,traj_max_abs_w,traj_curvature,traj_end_x_rel,traj_end_y_rel,traj_end_yaw_rel,scenario_family,obs_rel_x0,obs_rel_y0,obs_speed,obs_heading_rel,obs_world_x0,obs_world_y0
19,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,static_center,0.5949219714653822,-0.0168772353935034,0.0,0.0,-12.405078028534618,-0.0168772353935034
19,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,static_center,0.5949219714653822,-0.0168772353935034,0.0,0.0,-12.405078028534618,-0.0168772353935034
20,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,head_on,1.519138134349788,0.0385488034233786,0.21885563954862988,3.141592653589793,-11.480861865650212,0.0385488034233786
20,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,head_on,1.519138134349788,0.0385488034233786,0.21885563954862988,3.141592653589793,-11.480861865650212,0.0385488034233786
20,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,head_on,1.519138134349788,0.0385488034233786,0.21885563954862988,3.141592653589793,-11.480861865650212,0.0385488034233786
20,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,head_on,1.519138134349788,0.0385488034233786,0.21885563954862988,3.141592653589793,-11.480861865650212,0.0385488034233786
20,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,head_on,1.519138134349788,0.0385488034233786,0.21885563954862988,3.141592653589793,-11.480861865650212,0.0385488034233786
21,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,safe_far,4.5675136108867935,-0.9838309592136872,0.0940244713091199,3.141592653589793,-8.432486389113206,-0.9838309592136872
21,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,safe_far,4.5675136108867935,-0.9838309592136872,0.0940244713091199,3.141592653589793,-8.432486389113206,-0.9838309592136872
21,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,safe_far,4.5675136108867935,-0.9838309592136872,0.0940244713091199,3.141592653589793,-8.432486389113206,-0.9838309592136872
21,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,safe_far,4.5675136108867935,-0.9838309592136872,0.0940244713091199,3.141592653589793,-8.432486389113206,-0.9838309592136872
21,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,safe_far,4.5675136108867935,-0.9838309592136872,0.0940244713091199,3.141592653589793,-8.432486389113206,-0.9838309592136872
22,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,safe_side,0.5160076398159195,-1.8687546339822512,0.052033353588267356,0.0,-12.48399236018408,-1.8687546339822512
22,C1,-3.730349362740526e-12,6.661338147750939e-12,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,safe_side,0.5160076398159195,-1.8687546339822512,0.052033353588267356,0.0,-12.48399236018408,-1.8687546339822512
22,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,safe_side,0.5160076398159195,-1.8687546339822512,0.052033353588267356,0.0,-12.48399236018408,-1.8687546339822512
22,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,safe_side,0.5160076398159195,-1.8687546339822512,0.052033353588267356,0.0,-12.48399236018408,-1.8687546339822512
22,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,safe_side,0.5160076398159195,-1.8687546339822512,0.052033353588267356,0.0,-12.48399236018408,-1.8687546339822512
23,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,static_center,0.772525263213792,0.07881903146996327,0.0,0.0,-12.227474736786208,0.07881903146996327
23,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,static_center,0.772525263213792,0.07881903146996327,0.0,0.0,-12.227474736786208,0.07881903146996327
23,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,static_center,0.772525263213792,0.07881903146996327,0.0,0.0,-12.227474736786208,0.07881903146996327
23,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,static_center,0.772525263213792,0.07881903146996327,0.0,0.0,-12.227474736786208,0.07881903146996327
23,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,static_center,0.772525263213792,0.07881903146996327,0.0,0.0,-12.227474736786208,0.07881903146996327
24,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,cross_left_to_right,0.6037293924616094,-0.8986196621777208,0.41772418155493496,1.5707963267948966,-12.39627060753839,-0.8986196621777208
24,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,cross_left_to_right,0.6037293924616094,-0.8986196621777208,0.41772418155493496,1.5707963267948966,-12.39627060753839,-0.8986196621777208
24,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,cross_left_to_right,0.6037293924616094,-0.8986196621777208,0.41772418155493496,1.5707963267948966,-12.39627060753839,-0.8986196621777208
24,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,cross_left_to_right,0.6037293924616094,-0.8986196621777208,0.41772418155493496,1.5707963267948966,-12.39627060753839,-0.8986196621777208
24,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,cross_left_to_right,0.6037293924616094,-0.8986196621777208,0.41772418155493496,1.5707963267948966,-12.39627060753839,-0.8986196621777208
25,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,cross_right_to_left,0.4968406479994698,0.7893701928509572,0.3656152006460071,-1.5707963267948966,-12.50315935200053,0.7893701928509572
25,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,cross_right_to_left,0.4968406479994698,0.7893701928509572,0.3656152006460071,-1.5707963267948966,-12.50315935200053,0.7893701928509572
25,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,cross_right_to_left,0.4968406479994698,0.7893701928509572,0.3656152006460071,-1.5707963267948966,-12.50315935200053,0.7893701928509572
25,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,cross_right_to_left,0.4968406479994698,0.7893701928509572,0.3656152006460071,-1.5707963267948966,-12.50315935200053,0.7893701928509572
25,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,cross_right_to_left,0.4968406479994698,0.7893701928509572,0.3656152006460071,-1.5707963267948966,-12.50315935200053,0.7893701928509572
26,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,head_on,1.3709301921221648,-0.01525622836671095,0.35642618758254574,3.141592653589793,-11.629069807877835,-0.01525622836671095
26,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,head_on,1.3709301921221648,-0.01525622836671095,0.35642618758254574,3.141592653589793,-11.629069807877835,-0.01525622836671095
26,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,head_on,1.3709301921221648,-0.01525622836671095,0.35642618758254574,3.141592653589793,-11.629069807877835,-0.01525622836671095
26,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,head_on,1.3709301921221648,-0.01525622836671095,0.35642618758254574,3.141592653589793,-11.629069807877835,-0.01525622836671095
26,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,head_on,1.3709301921221648,-0.01525622836671095,0.35642618758254574,3.141592653589793,-11.629069807877835,-0.01525622836671095
27,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,same_direction_slow,0.5913595523022597,0.07890983165252732,0.1137404591764812,0.0,-12.40864044769774,0.07890983165252732
27,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,same_direction_slow,0.5913595523022597,0.07890983165252732,0.1137404591764812,0.0,-12.40864044769774,0.07890983165252732
27,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,same_direction_slow,0.5913595523022597,0.07890983165252732,0.1137404591764812,0.0,-12.40864044769774,0.07890983165252732
27,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,same_direction_slow,0.5913595523022597,0.07890983165252732,0.1137404591764812,0.0,-12.40864044769774,0.07890983165252732
27,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,same_direction_slow,0.5913595523022597,0.07890983165252732,0.1137404591764812,0.0,-12.40864044769774,0.07890983165252732
28,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,diagonal_cross,0.5730167016676333,0.7619409398287844,0.3786898327648379,-1.4504589016394513,-12.426983298332367,0.7619409398287844
28,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,diagonal_cross,0.5730167016676333,0.7619409398287844,0.3786898327648379,-1.4504589016394513,-12.426983298332367,0.7619409398287844
28,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,diagonal_cross,0.5730167016676333,0.7619409398287844,0.3786898327648379,-1.4504589016394513,-12.426983298332367,0.7619409398287844
28,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,diagonal_cross,0.5730167016676333,0.7619409398287844,0.3786898327648379,-1.4504589016394513,-12.426983298332367,0.7619409398287844
28,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,diagonal_cross,0.5730167016676333,0.7619409398287844,0.3786898327648379,-1.4504589016394513,-12.426983298332367,0.7619409398287844
29,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,static_center,0.7377435035075912,-0.07006528233171826,0.0,0.0,-12.262256496492409,-0.07006528233171826
29,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,static_center,0.7377435035075912,-0.07006528233171826,0.0,0.0,-12.262256496492409,-0.07006528233171826
29,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,static_center,0.7377435035075912,-0.07006528233171826,0.0,0.0,-12.262256496492409,-0.07006528233171826
29,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,static_center,0.7377435035075912,-0.07006528233171826,0.0,0.0,-12.262256496492409,-0.07006528233171826
29,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,static_center,0.7377435035075912,-0.07006528233171826,0.0,0.0,-12.262256496492409,-0.07006528233171826
30,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,head_on,1.1530771828186683,-0.06492417847047316,0.2935770750458415,3.141592653589793,-11.846922817181332,-0.06492417847047316
30,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,head_on,1.1530771828186683,-0.06492417847047316,0.2935770750458415,3.141592653589793,-11.846922817181332,-0.06492417847047316
30,C2,-5.5067062021407764e-12,6.661338147750939e-12,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,head_on,1.1530771828186683,-0.06492417847047316,0.2935770750458415,3.141592653589793,-11.846922817181332,-0.06492417847047316
30,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,head_on,1.1530771828186683,-0.06492417847047316,0.2935770750458415,3.141592653589793,-11.846922817181332,-0.06492417847047316
30,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,head_on,1.1530771828186683,-0.06492417847047316,0.2935770750458415,3.141592653589793,-11.846922817181332,-0.06492417847047316
31,C0,-9.947598300641403e-12,8.881784197001252e-12,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,safe_far,4.637703925227967,-0.10627615528091172,0.12998384101228444,3.141592653589793,-8.362296074772033,-0.10627615528091172
31,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,safe_far,4.637703925227967,-0.10627615528091172,0.12998384101228444,3.141592653589793,-8.362296074772033,-0.10627615528091172
31,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,safe_far,4.637703925227967,-0.10627615528091172,0.12998384101228444,3.141592653589793,-8.362296074772033,-0.10627615528091172
31,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,safe_far,4.637703925227967,-0.10627615528091172,0.12998384101228444,3.141592653589793,-8.362296074772033,-0.10627615528091172
31,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,safe_far,4.637703925227967,-0.10627615528091172,0.12998384101228444,3.141592653589793,-8.362296074772033,-0.10627615528091172
32,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,safe_side,0.5590252757136938,-1.6371847598593756,0.2223843688020831,0.0,-12.440974724286306,-1.6371847598593756
32,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,safe_side,0.5590252757136938,-1.6371847598593756,0.2223843688020831,0.0,-12.440974724286306,-1.6371847598593756
32,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,safe_side,0.5590252757136938,-1.6371847598593756,0.2223843688020831,0.0,-12.440974724286306,-1.6371847598593756
32,C3,-4.263256414560601e-12,8.881784197001252e-12,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,safe_side,0.5590252757136938,-1.6371847598593756,0.2223843688020831,0.0,-12.440974724286306,-1.6371847598593756
32,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,safe_side,0.5590252757136938,-1.6371847598593756,0.2223843688020831,0.0,-12.440974724286306,-1.6371847598593756
33,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,static_center,0.7996598007702929,0.05116117631946182,0.0,0.0,-12.200340199229707,0.05116117631946182
33,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,static_center,0.7996598007702929,0.05116117631946182,0.0,0.0,-12.200340199229707,0.05116117631946182
33,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,static_center,0.7996598007702929,0.05116117631946182,0.0,0.0,-12.200340199229707,0.05116117631946182
33,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,static_center,0.7996598007702929,0.05116117631946182,0.0,0.0,-12.200340199229707,0.05116117631946182
33,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,static_center,0.7996598007702929,0.05116117631946182,0.0,0.0,-12.200340199229707,0.05116117631946182
34,C0,-5.6843418860808015e-12,8.881784197001252e-12,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,cross_left_to_right,0.7935312621245725,-0.9687589485504512,0.483639281128404,1.5707963267948966,-12.206468737875428,-0.9687589485504512
34,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,cross_left_to_right,0.7935312621245725,-0.9687589485504512,0.483639281128404,1.5707963267948966,-12.206468737875428,-0.9687589485504512
34,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,cross_left_to_right,0.7935312621245725,-0.9687589485504512,0.483639281128404,1.5707963267948966,-12.206468737875428,-0.9687589485504512
34,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,cross_left_to_right,0.7935312621245725,-0.9687589485504512,0.483639281128404,1.5707963267948966,-12.206468737875428,-0.9687589485504512
34,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,cross_left_to_right,0.7935312621245725,-0.9687589485504512,0.483639281128404,1.5707963267948966,-12.206468737875428,-0.9687589485504512
35,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,cross_right_to_left,0.5523909637289108,0.9763113065331849,0.29326882061032,-1.5707963267948966,-12.44760903627109,0.9763113065331849
35,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,cross_right_to_left,0.5523909637289108,0.9763113065331849,0.29326882061032,-1.5707963267948966,-12.44760903627109,0.9763113065331849
35,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,cross_right_to_left,0.5523909637289108,0.9763113065331849,0.29326882061032,-1.5707963267948966,-12.44760903627109,0.9763113065331849
35,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,cross_right_to_left,0.5523909637289108,0.9763113065331849,0.29326882061032,-1.5707963267948966,-12.44760903627109,0.9763113065331849
35,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,cross_right_to_left,0.5523909637289108,0.9763113065331849,0.29326882061032,-1.5707963267948966,-12.44760903627109,0.9763113065331849
36,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,head_on,1.3385694782278943,0.06610757757195346,0.28617913243603066,3.141592653589793,-11.661430521772106,0.06610757757195346
36,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,head_on,1.3385694782278943,0.06610757757195346,0.28617913243603066,3.141592653589793,-11.661430521772106,0.06610757757195346
36,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,head_on,1.3385694782278943,0.06610757757195346,0.28617913243603066,3.141592653589793,-11.661430521772106,0.06610757757195346
36,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,head_on,1.3385694782278943,0.06610757757195346,0.28617913243603066,3.141592653589793,-11.661430521772106,0.06610757757195346
36,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,head_on,1.3385694782278943,0.06610757757195346,0.28617913243603066,3.141592653589793,-11.661430521772106,0.06610757757195346
37,C0,0.0,0.0,3.5,3.5,3.5,0.3,0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,0.4641873319279901,1.2000000000000008,same_direction_slow,0.7558766139564081,0.010025899208909006,0.07449922950563453,0.0,-12.244123386043592,0.010025899208909006
37,C1,0.0,0.0,3.5,3.5,3.5,0.3,0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,0.2535182072570806,0.6000000000000004,same_direction_slow,0.7558766139564081,0.010025899208909006,0.07449922950563453,0.0,-12.244123386043592,0.010025899208909006
37,C2,0.0,0.0,3.5,3.5,3.5,0.3,0.0,3.0,0.8999999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,same_direction_slow,0.7558766139564081,0.010025899208909006,0.07449922950563453,0.0,-12.244123386043592,0.010025899208909006
37,C3,0.0,0.0,3.5,3.5,3.5,0.3,-0.2,3.0,0.8999999999999999,0.2,0.6666666666666667,0.8495554435570221,-0.2535182072570806,-0.6000000000000004,same_direction_slow,0.7558766139564081,0.010025899208909006,0.07449922950563453,0.0,-12.244123386043592,0.010025899208909006
37,C4,0.0,0.0,3.5,3.5,3.5,0.3,-0.4,3.0,0.8999999999999999,0.4,1.3333333333333335,0.7085007417641406,-0.4641873319279901,-1.2000000000000008,same_direction_slow,0.7558766139564081,0.010025899208909006,0.07449922950563453,0.0,-12.244123386043592,0.010025899208909006
