sim_time,obstacle_x,obstacle_y
33.502000000,1.498000000,0.000000000
33.510000000,1.490000000,0.000000000
33.521000000,1.479000000,0.000000000
33.533000000,1.467000000,0.000000000
33.543000000,1.457000000,0.000000000
33.547000000,1.453000000,0.000000000
33.551000000,1.449000000,0.000000000
33.556000000,1.444000000,0.000000000
33.562000000,1.438000000,0.000000000
33.566000000,1.434000000,0.000000000
33.576000000,1.424000000,0.000000000
33.586000000,1.414000000,0.000000000
33.596000000,1.404000000,0.000000000
33.600000000,1.400000000,0.000000000
33.604000000,1.396000000,0.000000000
33.608000000,1.392000000,0.000000000
33.612000000,1.388000000,0.000000000
33.618000000,1.382000000,0.000000000
33.621000000,1.379000000,0.000000000
33.625000000,1.375000000,0.000000000
33.634000000,1.366000000,0.000000000
33.639000000,1.361000000,0.000000000
33.644000000,1.356000000,0.000000000
33.649000000,1.351000000,0.000000000
33.656000000,1.344000000,0.000000000
33.665000000,1.335000000,0.000000000
33.671000000,1.329000000,0.000000000
33.676000000,1.324000000,0.000000000
33.682000000,1.318000000,0.000000000
33.686000000,1.314000000,0.000000000
33.692000000,1.308000000,0.000000000
33.700000000,1.300000000,0.000000000
33.710000000,1.290000000,0.000000000
33.715000000,1.285000000,0.000000000
33.722000000,1.278000000,0.000000000
33.731000000,1.269000000,0.000000000
33.736000000,1.264000000,0.000000000
33.741000000,1.259000000,0.000000000
33.747000000,1.253000000,0.000000000
33.758000000,1.242000000,0.000000000
33.762000000,1.238000000,0.000000000
33.768000000,1.232000000,0.000000000
33.773000000,1.227000000,0.000000000
33.780000000,1.220000000,0.000000000
33.788000000,1.212000000,0.000000000
33.796000000,1.204000000,0.000000000
33.805000000,1.195000000,0.000000000
33.810000000,1.190000000,0.000000000
33.815000000,1.185000000,0.000000000
33.817000000,1.183000000,0.000000000
33.823000000,1.177000000,0.000000000
33.832000000,1.168000000,0.000000000
33.841000000,1.159000000,0.000000000
33.852000000,1.148000000,0.000000000
33.864000000,1.136000000,0.000000000
33.873000000,1.127000000,0.000000000
33.880000000,1.120000000,0.000000000
33.889000000,1.111000000,0.000000000
33.900000000,1.100000000,0.000000000
33.909000000,1.091000000,0.000000000
33.921000000,1.079000000,0.000000000
33.927000000,1.073000000,0.000000000
33.935000000,1.065000000,0.000000000
33.950000000,1.050000000,0.000000000
