sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
32.54,1.3301827762014409,1.025182776201441,1
32.56,1.3537473555217259,1.048747355521726,1
32.58,1.377326820502687,1.072326820502687,1
32.6,1.400920419504592,1.095920419504592,1
32.62,1.4245274502475096,1.1195274502475097,1
32.64,1.448147255857403,1.143147255857403,1
32.66,1.4717792212831564,1.1667792212831565,1
32.68,1.4954227700450822,1.1904227700450822,1
32.7,1.5190773612797421,1.2140773612797422,1
32.72,1.5427424870505242,1.2377424870505243,1
32.74,1.5664176698964873,1.2614176698964874,1
32.76,1.5901024605955194,1.2851024605955195,1
32.78,1.6137964361203774,1.3087964361203774,1
32.8,1.6374991745395144,1.3324991745395145,1
32.82,1.66121002981722,1.3562100298172202,1
32.84,1.6849285844570294,1.3799285844570295,1
32.86,1.7086545227454402,1.4036545227454402,1
32.88,1.7323877568301196,1.4273877568301196,1
32.9,1.7561281356503642,1.4511281356503642,1
32.92,1.7798753520931774,1.4748753520931774,1
32.94,1.8036288881553773,1.4986288881553773,1
32.96,1.8273884708292283,1.5223884708292283,
32.98,1.851154119918476,1.546154119918476,
33.0,1.8749256461612218,1.5699256461612219,
33.02,1.898702828813766,1.593702828813766,
33.04,1.9224854580017328,1.6174854580017328,
33.06,1.946273334062126,1.6412733340621262,
33.08,1.9700661692107142,1.6650661692107143,
33.1,1.9938635877940774,1.6888635877940774,
33.12,2.0176654234528804,1.7126654234528804,
33.14,2.041471553640833,1.7364715536408333,
33.16,2.065282051934226,1.7602820519342262,
33.18,2.089096813274265,1.784096813274265,
33.2,2.112915693513996,1.8079156935139962,
33.22,2.1367385549095372,1.8317385549095373,
33.24,2.160565265769638,1.855565265769638,
33.26,2.1843955899887098,1.8793955899887098,
33.28,2.2082292525728997,1.9032292525728995,
33.3,2.232066232523055,1.927066232523055,
33.32,2.2559066010281748,1.9509066010281746,
33.34,2.2797502570617656,1.9747502570617654,
33.36,2.3035970985399783,1.9985970985399781,
33.38,2.327447027549368,2.022447027549368,
33.4,2.351299950136718,2.046299950136718,
33.42,2.3751557241774197,2.0701557241774196,
33.44,2.3990140878580384,2.094014087858038,
33.46,2.4228749615709932,2.117874961570993,
33.48,2.4467384445222313,2.141738444522231,
33.5,2.470604520005756,2.165604520005756,
33.52,2.4944731136087466,2.1894731136087464,
33.54,2.5183441537318316,2.2133441537318315,
33.56,2.5422174682223835,2.2372174682223833,
33.58,2.566092869713753,2.2610928697137527,
33.6,2.589970373548117,2.284970373548117,
33.62,2.613850071573686,2.3088500715736857,
33.64,2.6377319086842137,2.3327319086842135,
33.66,2.661615827299703,2.3566158272997026,
33.68,2.685501771883621,2.3805017718836208,
33.7,2.709389688853233,2.404389688853233,
33.72,2.733279525443934,2.428279525443934,
33.74,2.757171108842538,2.452171108842538,
33.76,2.7810643150627854,2.4760643150627852,
33.78,2.804959362762763,2.499959362762763,
33.8,2.8288563496820953,2.523856349682095,
33.82,2.852755221592456,2.547755221592456,
33.84,2.8766559259809843,2.571655925980984,
33.86,2.900558411979876,2.595558411979876,
33.88,2.9244626302995225,2.6194626302995223,
33.9,2.9483685331648046,2.6433685331648045,
33.92,2.9722760675532722,2.667276067553272,
33.94,2.996184970728725,2.6911849707287248,
33.96,3.020095104106192,2.715095104106192,
33.98,3.0440064807665665,2.7390064807665664,
34.0,3.067919320048578,2.762919320048578,
34.02,3.091833624128229,2.7868336241282288,
34.04,3.1157493213527028,2.8107493213527026,
34.06,3.139666266287921,2.834666266287921,
34.08,3.1635844212850897,2.8585844212850895,
34.1,3.1875037591043154,2.882503759104315,
34.12,3.2114242533158595,2.9064242533158593,
34.14,3.2353458782704227,2.9303458782704226,
34.16,3.2592686090704857,2.9542686090704855,
34.18,3.2831924215431005,2.9781924215431004,
34.2,3.3071172922136616,3.0021172922136614,
34.22,3.3310431982809883,3.026043198280988,
34.24,3.3549701175933415,3.0499701175933414,
34.26,3.37889802862551,3.0738980286255098,
34.28,3.402826910456856,3.0978269104568557,
34.3,3.4267567427502255,3.1217567427502253,
34.32,3.450687505731833,3.145687505731833,
34.34,3.4746191801718735,3.1696191801718734,
34.36,3.498551747365981,3.193551747365981,
34.38,3.5224851891174414,3.217485189117441,
